gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,0,0,0,-1.2846046672683313,1,2,0,0,0,0,0,0,0,0,0,3,-0.4691200583384204,-0.9900370261207734
0,0,0,1,-0.2609530379898657,0,1,0,0,0,2,0,0,0,0,1,3,-1.1654420950389848,-0.6649083684411937
1,0,0,0,0.3532379395772137,0,1,0,0,0,2,0,2,2,1,1,2,-0.449177661105946,-0.0954747452187591
1,0,0,0,-0.42473729867442017,1,0,2,1,1,1,1,1,1,1,0,1,-1.4811967178864962,-0.8060294514584873
1,0,1,1,0.10756154855038198,1,0,1,0,2,0,2,2,0,1,1,2,0.8254738953363759,0.38641829073038336
1,0,1,1,0.18945367889265924,1,0,2,1,1,1,1,1,1,1,0,1,-1.4978153822468916,-0.7132744324344387
0,0,1,0,0.9264828519731545,1,2,1,0,2,2,0,2,2,0,1,1,1.2891346309914058,1.4960537863013088
0,0,0,0,0.23039974406379785,1,2,0,2,2,2,0,0,0,0,1,0,0.04273480396175596,0.10218757021457563
0,0,1,1,-0.015276646963033904,0,1,0,2,2,0,0,0,0,0,1,2,-0.9876223863827548,-0.5480034599952096
0,0,0,1,-0.7523058200435292,1,2,1,2,0,0,2,0,0,0,1,3,0.7024957790694504,-0.4980686474667795
1,0,0,1,1.213105308171125,1,2,1,0,0,2,2,2,2,2,1,2,1.3024295624797217,1.8998850113376442
0,0,0,0,-0.7523058200435292,1,0,1,0,2,0,0,0,2,0,1,2,0.7124669776856876,-0.49060052063730625
1,0,1,1,-0.13811484247644978,1,2,1,0,0,2,0,0,2,0,1,2,0.8088552309759807,0.17994005043030376
1,0,0,0,0.8855367868020159,1,0,1,2,0,2,0,2,0,0,0,3,0.8287976282084548,1.0498884458647644
0,0,1,1,1.5816198947113727,1,2,1,2,2,2,2,0,0,1,1,1,1.0066173368646851,1.9795818559350105
1,0,0,0,0.5989143306040455,1,2,1,2,2,0,0,2,0,1,0,0,0.9949842718124081,0.9919331302620777
1,1,0,0,-1.2436586020971927,1,0,1,0,2,2,2,0,2,0,1,1,1.0049554704286452,-0.9328108471612007
0,0,1,1,0.5170222002617683,0,1,0,2,0,0,0,2,2,0,1,0,-0.46413445903030187,0.01886713745142946
1,0,1,0,1.540673829540234,1,2,0,0,2,2,2,2,0,2,0,1,0.37344622473362266,1.31381381562233
0,0,1,1,-1.1617664717549154,1,0,2,1,1,1,1,1,1,0,0,3,-1.4795348514504565,-0.9787243606276069
1,0,1,1,0.025669418208104724,1,0,0,0,2,2,2,2,2,2,0,1,0.5728701970583666,0.13784898057779957
1,1,1,1,-0.5066294290166974,1,0,1,2,0,2,2,0,2,1,0,1,0.9783656074520128,-0.20895492094708534
1,0,1,1,0.9674289171442931,1,2,2,1,1,1,1,1,1,1,1,3,-1.3432618036952146,-0.37981594098352356
0,0,0,0,-0.8341979503858065,1,2,1,2,2,2,0,0,2,0,1,0,1.1578471825442826,-0.4651912133772644
1,0,0,1,-1.2846046672683313,1,0,2,1,1,1,1,1,1,0,0,3,-1.506124714427089,-1.00382433719057
0,1,0,0,0.23039974406379785,1,0,0,2,2,0,0,0,0,0,1,1,-0.2564011545253602,-0.017899025401361523
0,0,1,1,-0.8341979503858065,1,0,0,0,0,2,0,2,0,0,1,1,-0.21651636006041133,-0.6852137191994359
1,0,0,0,-1.2846046672683313,1,0,2,1,1,1,1,1,1,0,1,0,-1.484520450758575,-1.0035371015432826
1,0,0,0,-0.17906090764758842,1,0,2,1,1,1,1,1,1,1,0,1,-1.549333241764117,-0.7761790391903859
0,0,1,1,0.435130069919491,1,0,0,0,2,0,0,0,0,0,0,3,-0.4874005891348552,-0.0538034813122903
0,0,0,0,1.1721592429999863,1,2,1,0,0,2,2,2,2,2,1,2,1.387184750717738,1.8282528599141172
1,0,0,0,-0.6704136897012519,1,2,0,0,2,0,0,0,0,0,0,2,-0.317890212658823,-0.6256454649619811
1,0,1,0,-0.9160900807280837,1,0,1,0,0,0,0,0,0,0,1,2,0.1740222524088787,-0.7209635097618252
1,0,1,1,1.2540513733422636,1,0,1,0,2,2,0,0,0,0,1,1,0.5130430053609435,1.1512384392576447
1,0,1,0,1.213105308171125,1,2,2,1,1,1,1,1,1,1,1,1,-1.3665279337997682,-0.37312114089674736
1,0,1,0,0.5579682654329069,0,1,0,2,0,2,2,0,0,2,0,1,-0.8131264105986038,-0.198172536648911
1,0,1,1,-1.2846046672683313,1,0,2,1,1,1,1,1,1,1,0,3,-1.477872985014417,-1.0034487213441172
0,0,1,1,-0.9570361458992224,1,2,0,0,2,0,0,0,0,0,1,3,-0.317890212658823,-0.7909827225505842
1,0,0,0,-1.2436586020971927,1,0,1,0,0,2,0,2,2,0,1,2,1.0298834669692383,-0.9250996747840229
1,0,1,1,0.10756154855038198,1,2,0,2,2,2,2,0,0,2,1,1,0.14244679012412795,0.08793626309916083
1,0,1,1,1.4997277643690954,1,2,0,0,2,2,2,2,2,2,1,0,0.5678845977502484,1.4628007363653408
1,0,0,0,0.025669418208104724,1,2,1,2,0,0,0,0,0,1,0,0,0.5063955396167853,0.13793736077696506
0,0,0,0,0.5579682654329069,1,0,2,1,1,1,1,1,1,2,1,2,-1.4546068549098634,-0.5983580784696753
0,1,0,0,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,1,2,0.15740358804848337,-0.9817071923494379
0,0,0,0,-1.2846046672683313,1,0,1,0,0,2,0,0,0,0,0,2,0.3551656939371879,-0.9790778814242682
0,0,1,1,1.3359435036845408,1,2,2,1,1,1,1,1,1,2,0,1,-1.2917439441779892,-0.28118363871497837
0,0,0,0,-0.7113597548723906,1,0,0,2,0,2,2,0,0,0,0,2,-0.1965739628279369,-0.5903817654950012
1,0,0,0,-1.0389282762414995,1,0,1,0,0,0,0,0,0,0,0,0,0.14244679012412795,-0.7965285800482107
1,0,0,0,-0.547575494187836,1,0,1,0,2,2,0,0,0,0,1,2,0.4449064814833228,-0.3536112119309934
1,0,1,1,-0.30189910316100427,1,0,1,0,2,0,0,0,0,0,1,2,0.35350382750114845,-0.17238761354241633
1,0,0,0,0.23039974406379785,1,0,1,0,0,0,0,0,0,0,1,1,0.1540798551764045,0.1476370876353636
0,0,0,0,0.8445907216308772,1,0,2,1,1,1,1,1,1,2,0,3,-1.5343764438397611,-0.5680436701559557
1,0,0,0,-1.2846046672683313,1,0,0,0,0,0,0,0,0,0,0,2,-0.6502634998667296,-0.9924453865480294
0,0,1,1,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,1,3,0.14078492368808804,-0.9819281428473513
1,0,1,1,0.8036446564597386,1,0,2,1,1,1,1,1,1,1,1,1,-1.462916187090061,-0.5389223945309686
0,0,1,0,0.435130069919491,1,0,0,2,0,2,2,2,2,2,1,2,0.46318701227975756,0.5166465142005461
1,0,0,1,-0.38379123350328154,1,0,0,0,2,0,2,0,0,0,0,2,-0.3561131406877322,-0.43249053968608
0,0,0,0,-1.2436586020971927,1,0,1,0,0,0,0,0,2,0,0,2,0.5213523375411412,-0.9311095283272675
0,0,1,0,0.06661548337924335,1,0,0,0,0,0,2,0,0,0,0,0,-0.4874005891348552,-0.21028062393456579
1,0,1,1,-1.0798743414126382,1,0,0,0,0,0,0,0,0,0,1,0,-0.673529629971283,-0.8972157219473508
1,0,0,0,-0.2609530379898657,1,2,0,0,0,0,0,0,0,1,1,1,-0.442530195361788,-0.44002495166492717
1,0,0,0,-1.2436586020971927,1,0,0,0,0,0,0,0,0,0,0,0,-0.6635584313550459,-0.9633903960724163
0,0,0,1,-0.8751440155569451,1,0,2,1,1,1,1,1,1,0,0,1,-1.5011391151189704,-0.9169245063612268
1,0,0,0,-1.2846046672683313,1,0,0,0,0,2,0,0,0,0,1,3,-0.5056811199312902,-0.9905231172161828
1,0,1,0,0.8445907216308772,1,2,1,0,2,0,2,0,2,1,0,0,1.0930343915387406,1.2161316004948124
1,0,0,0,-1.2846046672683313,1,0,2,1,1,1,1,1,1,0,1,1,-1.4994772486829309,-1.0037359569914046
1,0,0,0,-0.7523058200435292,1,0,1,0,0,2,0,0,0,0,0,2,0.38507928978589967,-0.5186170437727264
0,1,1,0,-0.42473729867442017,1,2,2,1,1,1,1,1,1,1,0,0,-1.3050388756663056,-0.7699482351492278
1,0,0,0,1.2949974385134022,1,2,1,2,2,0,0,0,0,1,1,1,0.6459923202441061,1.3247729603188352
0,0,1,0,1.213105308171125,1,0,0,2,2,2,0,2,0,2,1,1,0.23717317697838114,0.8807287446622594
1,0,0,0,0.1485076137215206,1,0,0,0,2,0,2,0,2,1,1,3,0.017806807421162963,0.09158194631473206
1,0,0,0,-1.1617664717549154,1,0,1,0,0,0,0,2,0,0,1,2,0.5363091354654971,-0.8618415472314142
1,0,1,1,0.23039974406379785,1,2,0,2,0,2,2,2,2,2,1,0,0.6825533818369762,0.444484081582027
1,0,0,0,-0.015276646963033904,1,2,1,0,0,0,0,0,2,0,1,0,0.6908627140171739,0.16489332152240083
0,0,1,1,1.1721592429999863,0,1,0,0,2,2,2,2,0,2,0,1,-0.449177661105946,0.42124008920153655
0,0,0,0,1.540673829540234,1,2,2,1,1,1,1,1,1,1,0,1,-1.29008207774195,-0.1921184930060836
1,1,1,0,-0.05622271213417253,1,2,1,2,0,0,0,2,0,0,0,2,0.8171645631561782,0.2282398292741748
1,0,0,0,-0.9570361458992224,1,0,2,1,1,1,1,1,1,0,1,3,-1.5260671116595634,-0.9304466768335273
0,0,0,0,1.3768895688556795,1,2,0,2,2,2,2,2,2,2,1,1,0.8371069603886525,1.6238957443940065
0,0,0,0,-0.9160900807280837,1,0,2,1,1,1,1,1,1,0,1,3,-1.4944916493748124,-0.924326348041326
0,0,1,1,-0.09716877730531116,1,0,0,0,0,2,2,2,0,1,1,2,-0.012106788427548821,-0.1352237397933811
1,0,1,1,-1.1208204065837768,1,0,1,2,0,2,0,0,2,0,1,3,0.8470781590048896,-0.8204575189722328
1,0,1,1,0.8855367868020159,1,2,2,1,1,1,1,1,1,2,1,0,-1.3565567351835313,-0.4685275658957568
1,0,1,0,1.090267112657709,0,1,0,0,2,0,0,0,2,0,1,0,-0.7915221469300899,0.07138707080544646
1,0,1,1,0.3122918744060751,1,2,2,1,1,1,1,1,1,2,0,1,-1.3166719407185823,-0.5675133889609635
1,0,0,0,0.10756154855038198,1,2,1,2,0,2,2,2,2,2,1,2,1.4652924732115962,0.7664089570418622
0,0,0,0,-0.8341979503858065,1,2,0,2,0,2,2,0,0,0,1,3,-0.10683317528180225,-0.6970566658875945
1,0,1,0,0.39418400474835236,1,2,1,0,2,2,0,2,0,0,1,0,1.0099410697367641,0.7371772061679183
0,0,0,0,1.6225659598825113,1,2,1,0,2,2,2,2,2,2,1,1,1.4353788773628844,2.437280812362635
1,0,1,1,1.2540513733422636,0,1,0,0,2,2,2,0,0,2,0,0,-0.848025605755434,0.0459114783960307
1,0,0,0,-1.1617664717549154,1,0,2,1,1,1,1,1,1,0,1,3,-1.4928297829387727,-0.9862808676562453
0,1,1,1,1.4587816991979567,0,1,0,0,2,2,0,2,2,2,1,2,-0.39433606871664145,0.6032370143328105
1,0,0,0,-0.015276646963033904,1,0,0,0,0,0,0,2,2,1,1,0,-0.0004737233752722791,-0.12382269410104925
1,0,1,1,-1.1208204065837768,1,2,1,0,2,0,0,0,0,0,1,2,0.5080574060528252,-0.8423316182656602
0,0,1,0,1.6225659598825113,1,2,1,0,2,2,2,2,2,1,0,1,1.4719399389557544,2.429768495433579
1,0,1,0,-1.2846046672683313,1,0,1,0,0,2,0,0,0,0,0,2,0.37676995760570203,-0.9787906457769809
0,1,0,0,-1.2846046672683313,1,0,0,2,0,2,0,0,0,0,1,2,-0.30127154829842767,-0.9878054260918478
0,0,1,1,1.5816198947113727,1,2,0,2,2,2,2,2,2,2,1,1,0.8537256247490478,1.74457890635431
0,0,1,1,0.5579682654329069,1,0,2,1,1,1,1,1,1,2,1,3,-1.5160959130433262,-0.6305726610654501
0,0,0,0,-0.7932518852146678,0,1,0,0,0,0,0,0,0,0,1,2,-1.3615423344916497,-0.8795396821142781
0,0,0,0,0.3532379395772137,1,2,1,2,0,0,0,0,0,0,1,1,0.5462803340817342,0.3974879106758452
1,1,1,0,-0.09716877730531116,1,2,0,0,0,2,0,2,2,2,0,2,0.33189956383263436,-0.048346004013829165
0,0,0,0,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,1,2,0.1441086565601674,-0.9818839527477686
0,0,0,1,-0.42473729867442017,0,1,0,0,0,2,0,2,2,1,1,1,-0.5123285856754481,-0.5566868145632066
1,0,0,1,-1.2846046672683313,1,0,2,1,1,1,1,1,1,0,0,3,-1.489506050066694,-1.0036033866926566
0,0,1,0,-0.9160900807280837,1,2,1,2,0,0,0,0,0,0,1,1,0.4415827486112439,-0.6743429547020962
0,0,0,0,-0.547575494187836,0,1,0,0,0,0,0,2,2,1,1,1,-0.6652202977910853,-0.6176028668379331
1,0,0,1,-0.22000697281872703,1,0,0,2,2,0,0,0,0,1,0,3,-0.2879766168101112,-0.31976159565065937
0,0,0,0,-0.7523058200435292,1,0,0,0,0,0,2,2,2,0,1,2,0.15906545448452328,-0.6052959241041562
1,0,1,0,1.090267112657709,1,2,1,2,2,2,2,2,2,2,0,2,1.6248316510713912,1.8869594072097098
1,0,0,0,-1.2436586020971927,1,0,1,2,0,0,0,0,0,0,1,2,0.3601512932453067,-0.9288558332485508
1,0,1,1,-0.8341979503858065,1,0,2,1,1,1,1,1,1,2,0,0,-1.4562687213459031,-0.8966633457025672
1,0,0,0,-1.1617664717549154,1,0,0,0,0,0,0,0,0,0,1,2,-0.6303211026342552,-0.9241937777425778
1,1,0,0,1.3359435036845408,1,2,1,2,0,2,2,2,2,2,1,2,1.511824733420703,2.1896173992514956
1,0,1,1,-1.2436586020971927,1,0,1,2,0,0,0,2,2,0,0,2,1.0714301278702265,-0.9310874332774761
0,1,0,0,1.5816198947113727,1,2,1,0,2,2,0,2,2,1,1,2,1.3639186206131848,2.3114936939005317
0,1,0,0,-0.09716877730531116,1,2,1,2,2,2,0,0,0,0,0,1,0.8919485527779573,0.20636572998074743
0,0,1,0,-0.13811484247644978,1,2,1,0,0,0,0,0,0,0,1,2,0.3352232967047137,-0.06279616657736595
0,0,1,1,-1.1208204065837768,1,0,1,0,2,0,2,2,2,0,1,3,1.1395666517478478,-0.8069574435497237
0,0,1,0,-0.6294676245301133,1,2,1,0,0,0,0,2,2,0,0,2,0.9218621486266686,-0.31439249855136353
0,0,1,1,1.1721592429999863,1,2,2,1,1,1,1,1,1,2,1,3,-1.3515711358754123,-0.3738281824900702
0,0,1,1,-0.6704136897012519,1,0,1,0,2,2,0,2,0,0,1,1,0.8171645631561782,-0.3804346023776811
1,0,1,1,0.5989143306040455,1,0,2,1,1,1,1,1,1,1,0,3,-1.489506050066694,-0.5919726090799778
1,0,1,0,0.18945367889265924,1,2,0,2,0,2,0,2,2,1,0,3,0.47814381020411345,0.2742638179895377
1,0,0,0,-0.997982211070361,0,1,0,0,0,0,0,0,0,0,1,1,-1.3166719407185823,-0.9301373461364484
0,0,1,1,1.2949974385134022,0,1,0,0,2,0,2,2,2,2,1,2,-0.3411563427633763,0.5003845575541191
0,0,1,1,0.3122918744060751,1,2,2,1,1,1,1,1,1,2,1,3,-1.3316287386429382,-0.5596475512352462
0,0,0,0,-0.9160900807280837,1,0,2,1,1,1,1,1,1,0,1,3,-1.4728873857062985,-0.9296733500908303
0,0,1,0,-0.9570361458992224,1,0,1,0,0,2,0,0,0,0,1,0,0.36181315968134614,-0.7226206384961757
0,1,1,0,0.8445907216308772,1,0,1,0,2,2,2,2,0,1,1,2,0.9683944088357757,1.1402351044615568
0,0,0,0,-1.2846046672683313,1,0,2,1,1,1,1,1,1,0,0,2,-1.4679017863981798,-1.0033161510453692
1,0,0,0,-0.7932518852146678,1,0,2,1,1,1,1,1,1,1,1,2,-1.4928297829387727,-0.9003090289181385
0,0,0,0,0.06661548337924335,1,0,0,2,2,0,0,0,0,1,0,3,-0.32786141127506013,-0.17941383937606264
1,0,0,1,-0.4656833638455588,1,2,2,1,1,1,1,1,1,0,0,3,-1.3349524715150172,-0.8060294514584873
1,0,0,1,-1.32555073243947,1,0,2,1,1,1,1,1,1,2,0,3,-1.4828585843225357,
0,0,0,0,-0.30189910316100427,1,0,0,2,0,0,2,2,2,0,1,1,0.3751080911696626,-0.13177691202593195
1,0,1,1,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,1,1,0.16903665310076038,-0.9815525270008986
0,1,0,0,-1.2436586020971927,1,2,1,0,0,0,0,0,0,0,1,3,0.351841961065109,-0.9424663839200166
0,0,1,1,0.5989143306040455,1,0,2,1,1,1,1,1,1,2,1,0,-1.4479593891657054,-0.5520910442066077
0,0,1,0,1.6225659598825113,1,2,1,2,2,0,0,0,2,2,1,1,0.9833512067601315,2.046242621155486
0,1,0,0,-0.05622271213417253,1,2,1,0,2,0,0,2,2,0,1,2,1.1661565147244803,0.39572030669253794
0,0,1,1,-1.32555073243947,1,0,2,1,1,1,1,1,1,2,0,3,-1.4911679165027332,
1,0,1,0,0.5989143306040455,1,0,2,1,1,1,1,1,1,2,0,3,-1.50280098155501,-0.58244964261991
1,0,1,0,1.6225659598825113,1,2,2,1,1,1,1,1,1,2,0,1,-1.3316287386429382,-0.18420846518078365
1,0,0,0,-1.2846046672683313,1,0,2,1,1,1,1,1,1,0,0,1,-1.4728873857062985,-1.003382436194743
1,0,0,0,-0.9570361458992224,0,1,0,0,0,0,0,2,0,0,1,1,-1.0025791843071103,-0.8816166167946642
1,0,0,0,-1.1617664717549154,0,1,0,0,0,0,2,0,0,0,0,2,-1.1421759649344314,-0.9601424237530892
1,1,0,0,-0.547575494187836,1,0,1,2,0,0,0,0,2,0,1,2,0.7457043064064782,-0.288939001191739
1,0,0,0,0.435130069919491,1,0,1,2,0,0,0,0,0,0,1,2,0.3435326288849114,0.4010010235926683
0,0,1,1,0.435130069919491,1,0,0,2,0,2,0,2,2,2,0,0,0.3435326288849114,0.42563700411001326
1,0,0,1,-0.5885215593589747,1,0,0,0,0,0,0,0,0,0,1,1,-0.6386304348144528,-0.6822750775771875
0,1,0,0,0.2713458092349365,1,2,1,0,0,2,0,2,2,0,1,2,1.159509048980322,0.7710489174980437
1,1,0,0,-0.8751440155569451,1,2,1,0,2,2,2,2,2,0,1,2,1.5467239285775334,-0.48967252854606996
1,0,0,0,-1.2846046672683313,0,1,0,0,0,0,0,0,2,0,0,2,-0.9626943898421618,-0.9965992559088015
0,0,1,0,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,1,2,0.13579932437996972,-0.9819944279967253
0,0,1,0,0.435130069919491,0,1,0,2,0,0,2,0,0,0,0,0,-1.025845314411664,-0.3472478375910873
1,0,1,1,-0.8341979503858065,1,2,2,1,1,1,1,1,1,1,0,3,-1.278449012689673,-0.8732867830233286
1,0,0,1,0.8036446564597386,1,2,0,2,2,0,2,2,2,2,1,3,0.6742440496567785,0.9592324565708934
1,0,1,0,1.5816198947113727,1,2,0,2,0,2,2,2,2,2,0,2,0.6094312586512366,1.6946661888756713
0,0,1,0,1.5816198947113727,1,2,1,0,2,2,2,2,2,2,0,2,1.4752636718278334,2.393576803875363
1,0,0,0,-0.09716877730531116,1,2,1,2,2,0,0,0,2,0,1,1,0.9783656074520128,0.1716985968581336
0,0,1,1,0.2713458092349365,1,2,2,1,1,1,1,1,1,1,1,3,-1.3515711358754123,-0.6083008508757787
0,0,0,1,-1.202712536926054,1,0,0,2,0,0,2,0,0,0,1,3,-0.324537678402981,-0.9441235126543671
1,0,0,0,-1.202712536926054,1,0,2,1,1,1,1,1,1,1,0,3,-1.4512831220377844,-0.9894625548261984
1,0,1,1,1.4587816991979567,1,2,0,0,2,2,2,0,2,1,1,0,0.3634750261173856,1.3269382751983865
0,0,1,1,0.3532379395772137,1,0,2,1,1,1,1,1,1,2,0,0,-1.5144340466072868,-0.6711391724823518
0,0,0,0,-0.997982211070361,1,2,1,0,0,0,0,2,0,0,1,2,0.7373949742262805,-0.6756907527393681
0,0,1,0,1.6225659598825113,1,2,2,1,1,1,1,1,1,2,1,1,-1.353233002311452,-0.22744847762243753
1,0,1,0,-0.9160900807280837,1,0,1,0,0,0,0,2,0,0,1,2,0.501409940308667,-0.6336659680362379
1,0,1,1,-0.8341979503858065,1,0,0,0,0,0,0,0,2,1,0,1,-0.37273180504812753,-0.7047457432149812
0,0,1,0,1.6225659598825113,1,2,1,2,2,2,0,2,2,2,1,2,1.4852348704440703,2.595702319366548
0,1,1,0,-0.6294676245301133,1,2,1,2,0,2,0,0,0,0,1,0,0.6808915154009363,-0.3657634893162308
0,0,1,1,1.4587816991979567,1,2,0,2,2,2,2,0,2,1,1,2,0.451553947227481,1.3443491744339633
0,0,1,0,1.0083749823154318,1,2,1,0,2,2,0,2,2,0,1,1,1.3173863604040776,1.6041869599801308
0,1,0,0,0.18945367889265924,1,2,1,2,2,0,0,2,2,0,1,0,1.3921703500258567,0.7802183631614502
1,0,0,1,-1.2846046672683313,1,0,0,0,0,2,0,0,0,0,0,2,-0.5289472500358435,-0.9908324479132616
0,0,0,0,0.8445907216308772,1,2,1,2,0,2,0,2,2,1,1,1,1.3988178157700148,1.5441547096970578
0,0,0,0,0.06661548337924335,1,0,0,2,0,2,2,2,2,1,1,0,0.501409940308667,0.1927330842594902
0,0,0,0,0.6808064609463228,1,2,0,2,2,0,0,0,0,0,1,1,-0.16998409985130447,0.28420659039564106
0,0,1,0,1.540673829540234,1,0,0,2,2,2,2,2,2,2,0,1,0.7174525769938063,1.6169358037097343
1,1,0,0,1.4178356340268181,1,2,0,2,2,0,2,0,0,2,1,0,-0.010444921991509383,0.8656599207045652
0,0,0,0,0.7626985912886,1,2,2,1,1,1,1,1,1,2,0,0,-1.3266431393348195,-0.44329501903404567
0,0,0,0,-1.202712536926054,1,0,0,0,0,2,0,2,2,1,1,2,0.16903665310076038,-0.9150464271289628
0,0,0,0,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,1,3,0.19396464964135338,-0.9812211012540284
1,0,1,1,0.9674289171442931,1,2,0,2,2,0,2,0,2,2,1,1,0.365136892553425,0.8705650217582426
1,0,0,0,-0.8341979503858065,1,2,1,0,2,2,2,2,2,0,1,3,1.5982417880947588,-0.4005410976878012
1,0,1,1,-0.22000697281872703,1,2,1,2,2,0,2,2,0,0,0,2,1.1927463777011127,0.22200902523301674
0,0,1,1,1.0493210474865704,1,2,1,0,2,2,0,2,2,1,1,1,1.3406524905086312,1.7385469577612738
0,0,0,0,-1.0798743414126382,1,0,2,1,1,1,1,1,1,0,0,3,-1.484520450758575,-0.9578224435249985
0,0,1,1,1.2949974385134022,1,2,2,1,1,1,1,1,1,2,1,3,-1.3565567351835313,-0.32347356401560456
0,0,1,1,-0.6704136897012519,1,2,1,0,2,0,0,0,0,0,1,1,0.501409940308667,-0.45215513400037327
0,0,1,1,0.4760761350906296,1,2,1,0,2,2,0,0,2,1,0,2,0.9816893403240922,0.8856559407657286
1,0,1,1,-0.6704136897012519,1,0,2,1,1,1,1,1,1,0,0,2,-1.4861823171946147,-0.8616205967335008
0,0,1,0,-0.5885215593589747,1,0,2,1,1,1,1,1,1,2,0,3,-1.4878441836306542,-0.848739182705149
1,0,0,0,0.4760761350906296,1,0,2,1,1,1,1,1,1,1,0,1,-1.5077865808631286,-0.6432552196456798
1,1,1,0,-0.09716877730531116,1,2,1,0,0,0,2,2,2,0,1,2,1.2176743742417058,0.2768489388151245
1,0,0,0,-0.30189910316100427,1,0,0,2,2,0,2,2,2,0,1,3,0.46983447802391576,-0.17196780759638083
0,0,0,0,-0.7523058200435292,1,0,1,0,0,0,0,0,0,0,1,1,0.20393584825759048,-0.6085659914732747
0,0,1,1,-1.1617664717549154,1,2,0,0,0,0,0,0,0,0,0,3,-0.4657963254663413,-0.9066061181086704
0,0,1,0,0.39418400474835236,1,0,1,0,0,2,2,2,2,2,1,1,1.134581052439729,0.8147971160848986
0,0,1,1,-1.0389282762414995,1,0,2,1,1,1,1,1,1,0,0,3,-1.4762111185783773,-0.9458469265380918
1,0,0,0,-0.547575494187836,1,2,1,2,0,2,0,0,0,0,1,2,0.660949118168462,-0.28246515160287605
1,1,0,1,-1.0389282762414995,1,0,0,0,0,0,0,0,0,0,1,3,-0.6353067019423737,-0.8603611788953942
0,0,1,1,-0.9160900807280837,1,0,0,0,2,2,0,0,2,1,1,3,0.034425471781558296,-0.7207867493634945
0,0,1,0,-0.7113597548723906,1,0,1,2,0,2,0,2,2,0,0,2,1.2259837064219032,-0.2747539792256981
1,0,0,0,-0.8341979503858065,1,2,1,0,2,2,0,2,2,0,1,2,1.3905084835898172,-0.45836384299174004
0,0,1,1,-0.8341979503858065,1,0,2,1,1,1,1,1,1,0,0,3,-1.524405245223524,-0.9092575240836314
0,0,0,0,-0.997982211070361,1,0,2,1,1,1,1,1,1,0,0,3,-1.5177577794793657,-0.9431513304635483
0,0,1,1,-0.9160900807280837,1,0,2,1,1,1,1,1,1,0,1,0,-1.4978153822468916,-0.9255194807300583
1,1,1,0,0.9264828519731545,1,2,1,0,0,0,0,0,0,0,1,2,0.30364783441996246,0.7782960938296036
0,0,0,0,1.4997277643690954,1,0,0,2,0,2,2,2,2,2,1,1,0.5845032621106436,1.442429100457725
0,0,0,0,-0.6704136897012519,1,0,2,1,1,1,1,1,1,1,0,0,-1.4878441836306542,-0.8716738443885608
1,0,1,0,0.7626985912886,0,1,0,0,2,0,0,0,0,0,1,1,-1.1571327628587873,-0.336598023591661
0,0,1,0,1.5816198947113727,1,2,0,2,2,2,2,2,2,2,0,2,0.8387688268246919,1.7763294929044666
0,0,1,0,0.8855367868020159,1,2,0,0,0,0,0,2,2,1,1,1,0.1756841188449186,0.6294859334849234
1,0,0,0,-1.2846046672683313,1,0,0,0,0,0,2,0,0,0,1,2,-0.517314184983567,-0.9906777825647222
0,0,0,0,-0.2609530379898657,1,0,0,0,2,2,0,0,0,0,1,1,-0.33617074345525777,-0.3907529906302372
0,0,1,0,-0.997982211070361,1,0,2,1,1,1,1,1,1,0,0,0,-1.4861823171946147,-0.9434164710610443
0,0,0,0,-0.8341979503858065,1,0,2,1,1,1,1,1,1,0,0,3,-1.4811967178864962,-0.9034465259885088
0,1,1,0,-1.1208204065837768,1,2,1,0,0,0,0,0,0,0,1,2,0.31528089947223903,-0.8645150482561663
0,0,1,1,1.4997277643690954,0,1,0,0,2,2,0,2,2,2,1,1,-0.32952327771109957,0.6546080050976778
1,1,1,0,0.5579682654329069,1,2,1,0,0,2,0,2,2,0,1,2,1.1295954531316101,1.0047703541908464
0,0,0,0,0.5579682654329069,1,2,1,0,0,0,0,2,2,0,0,0,1.0365309327133965,0.9316799294810912
1,0,0,0,-0.9570361458992224,1,0,1,0,0,0,2,2,2,0,1,0,1.0315453334052782,-0.6468125226620856
0,0,1,0,0.8445907216308772,1,2,1,0,2,2,2,2,2,1,1,0,1.5600188600658493,1.554870808845858
0,0,0,0,0.3532379395772137,0,1,0,0,2,0,0,0,2,0,1,2,-0.8147882770346433,-0.27101991581096163
0,0,0,0,0.3532379395772137,1,0,2,1,1,1,1,1,1,2,0,3,-1.4911679165027332,-0.6543911247405155
0,0,0,0,1.4587816991979567,0,1,0,0,2,0,2,0,2,0,0,2,-0.6618965649190062,0.35095573581528144
0,0,0,0,0.1485076137215206,0,1,0,2,0,0,0,0,0,2,0,0,-1.1238954341379965,-0.5147283150094505
0,0,0,0,0.5989143306040455,1,2,0,2,0,2,2,0,0,2,1,3,0.0045118759328465095,0.2601671762226622
